Household ID,Average age of adults in household (in years),Monthly household income (in Rs.),Number of adults in household,Avg.income,Current cable operator subscription fees (Rs. per month),Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Total,Avg Genre11,Avg Genre22,Avg Genre33,Avg Genre44,Avg Genre55,Avg Genre66,Avg Genre77,Avg Genre88,Proposed Plan (Genres included),Proposed subscription fee (Rs. per month),Survey Response
101021,21,"2,58,085",3,86028.33333,500,353,0,277,124,270,123,187,0,1334,0.264617691,0,0.207646177,0.092953523,0.202398801,0.092203898,0.14017991,0,"8,7,3,1,2",410,Not interested
106059,36,"2,93,968",4,73492,500,35,350,300,119,484,400,56,19,1763,0.019852524,0.198525241,0.170164492,0.067498582,0.274532048,0.22688599,0.031764039,0.010777085,"8,7,3,1,2",370,Not interested
106522,66,"43,015",5,8603,475,145,852,1501,349,4843,1301,628,11,9630,0.015057113,0.08847352,0.155867082,0.036240914,0.50290758,0.13509865,0.065212876,0.001142264,"8,7,3",170,"Yes, I will switch!"
111869,27,"1,39,341",4,34835.25,475,0,39,53,35,58,43,312,0,540,0,0.072222222,0.098148148,0.064814815,0.107407407,0.07962963,0.577777778,0,"8,7,3",160,"Yes, I will switch!"
109424,38,"1,19,534",4,29883.5,515,145,209,516,676,742,880,1955,152,5275,0.027488152,0.039620853,0.097819905,0.128151659,0.140663507,0.166824645,0.370616114,0.028815166,"8,7,3",170,"Yes, I will switch!"
110653,66,"4,48,661",5,89732.2,475,78,632,2810,1462,4298,2184,1821,1,13286,0.005870841,0.047568869,0.211500828,0.110040644,0.323498419,0.164383562,0.137061569,7.53E-05,"8,7,2,6",260,Not interested
107760,58,"98,145",5,19629,515,133,88,256,688,2677,701,5,36,4584,0.029013962,0.019197208,0.055846422,0.15008726,0.583987784,0.152923211,0.00109075,0.007853403,"8,7,2,6",270,Not interested
111213,62,"4,85,592",4,121398,515,28,0,0,0,87,22,410,0,547,0.0511883,0,0,0,0.15904936,0.040219378,0.749542962,0,"8,7,2,6",260,"Yes, I will switch!"
111422,53,"4,16,363",5,83272.6,600,171,59,1149,330,7076,610,4930,141,14466,0.011820821,0.004078529,0.079427623,0.022812111,0.489146965,0.042167842,0.340799115,0.009746993,"8,7,2,6",230,"Yes, I will switch!"
103300,29,"3,27,302",3,109100.6667,510,3100,47,488,182,416,57,1747,10,6047,0.512650901,0.007772449,0.080701174,0.030097569,0.068794444,0.009426162,0.288903589,0.001653713,"8,7,2,5,6",340,Not interested
107783,44,"40,989",3,13663,515,138,40,79,35,371,97,580,0,1340,0.102985075,0.029850746,0.058955224,0.026119403,0.276865672,0.07238806,0.432835821,0,"8,7,2,5,6",330,Not interested
108655,29,"3,64,303",3,121434.3333,540,133,1061,205,2935,2738,4899,10,0,11981,0.01110091,0.088556882,0.017110425,0.244971204,0.228528503,0.408897421,0.000834655,0,"8,7,2,5,6",340,"Yes, I will switch!"
110023,53,"32,009",5,6401.8,500,163,1345,2401,2333,7610,2422,1226,326,17826,0.009143947,0.075451588,0.134690901,0.130876248,0.426904521,0.135868955,0.068775945,0.018287894,"8,7,2,5",290,Not interested
100031,43,"2,50,511",3,83503.66667,520,210,0,203,0,177,93,1,0,684,0.307017544,0,0.296783626,0,0.25877193,0.135964912,0.001461988,0,"8,7,2,5",250,"Yes, I will switch!"
109007,63,"2,78,545",5,55709,525,158,214,420,1943,3004,2908,1148,32,9827,0.016078152,0.021776738,0.042739391,0.197720566,0.305688409,0.295919406,0.116821003,0.003256335,"8,7,2,5",280,"Yes, I will switch!"
104259,49,"3,55,617",5,71123.4,560,411,1,110,289,527,209,571,0,2118,0.194050992,0.000472144,0.051935788,0.136449481,0.248819641,0.098677998,0.269593957,0,"8,7,2,5",240,"Yes, I will switch!"
102543,62,"2,57,888",5,51577.6,500,28,19,290,118,616,1029,107,10,2217,0.01262968,0.00857014,0.130807397,0.053225079,0.277852954,0.464140731,0.048263419,0.0045106,"8,7,2,4,5",340,Not interested
110831,46,"4,53,529",5,90705.8,525,106,171,624,516,1301,344,1649,57,4768,0.022231544,0.035864094,0.130872483,0.108221477,0.272860738,0.072147651,0.345847315,0.011954698,"8,7,2,4,5",360,"Yes, I will switch!"
109263,25,"3,54,604",5,70920.8,580,320,128,80,799,694,818,386,0,3225,0.099224806,0.039689922,0.024806202,0.247751938,0.215193798,0.253643411,0.119689922,0,"8,7,2,4,5",350,Not interested
111827,52,"29,992",5,5998.4,550,352,1,793,1090,1524,569,308,0,4637,0.075911149,0.000215657,0.171015743,0.235065775,0.328660772,0.122708648,0.066422256,0,"8,7,2,4,3",370,Not interested
108845,63,"67,963",4,16990.75,560,82,44,823,1266,6285,327,1229,53,10109,0.008111584,0.004352557,0.081412603,0.125234939,0.621723217,0.032347413,0.121574834,0.005242853,"8,7,2,4,3",320,Not interested
104083,70,"69,399",3,23133,500,104,124,1056,510,1920,2326,561,3,6604,0.015748031,0.018776499,0.159903089,0.077225924,0.290732889,0.352210781,0.084948516,0.00045427,"8,7,2,4,1",400,"Yes, I will switch!"
102055,67,"2,26,813",4,56703.25,515,450,23,101,149,385,264,16,37,1425,0.315789474,0.016140351,0.070877193,0.104561404,0.270175439,0.185263158,0.01122807,0.025964912,"8,7,2,4,1",400,"Yes, I will switch!"
108834,56,"1,23,080",4,30770,525,358,344,304,329,2678,1324,222,42,5601,0.063917158,0.061417604,0.054276022,0.058739511,0.478128906,0.23638636,0.039635779,0.007498661,"8,7,2,4,1",350,Not interested
104723,45,"78,483",4,19620.75,540,889,46,2305,4247,6756,1575,659,6,16483,0.053934357,0.002790754,0.139841048,0.257659407,0.409876843,0.095552994,0.039980586,0.000364011,"8,7,2,4,1",330,Not interested
101237,48,"2,60,336",4,65084,500,143,9,513,216,1562,389,969,7,3808,0.037552521,0.002363445,0.134716387,0.056722689,0.410189076,0.102153361,0.254464286,0.001838235,"8,7,2,3,4",390,Not interested
112147,62,"2,46,616",5,49323.2,510,109,675,1379,1270,2323,2204,265,3,8228,0.013247448,0.082036947,0.167598444,0.154350997,0.282328634,0.267865824,0.032207098,0.000364609,"8,7,2,3,4",380,Not interested
110039,29,"1,61,159",5,32231.8,525,145,42,823,300,1059,1385,440,0,4194,0.0345732,0.010014306,0.196232713,0.071530758,0.252503577,0.330233667,0.104911779,0,"8,7,2,3,4",400,Not interested
100536,63,"58,173",5,11634.6,550,65,55,634,293,1086,1142,96,0,3371,0.019282112,0.016315633,0.188074755,0.086917829,0.322159597,0.338771878,0.028478196,0,"8,7,2,3,4",340,Not interested
106325,46,"63,759",3,21253,500,135,214,1403,527,1024,1052,3064,5,7424,0.018184267,0.028825431,0.188981681,0.070985991,0.137931034,0.141702586,0.412715517,0.000673491,"8,7,2,3",300,Not interested
112110,25,"62,896",5,12579.2,540,249,120,737,209,2316,550,177,4,4362,0.057083906,0.027510316,0.168959193,0.047913801,0.530949106,0.12608895,0.040577717,0.000917011,"8,7,2,3",250,Not interested
100110,61,"74,110",3,24703.33333,575,661,0,274,66,1031,0,134,0,2166,0.305170822,0,0.126500462,0.030470914,0.475992613,0,0.061865189,0,"8,7,2,3",250,Not interested
109729,59,"2,49,774",3,83258,600,78,29,1132,922,2006,432,2216,7,6822,0.011433597,0.004250953,0.165933744,0.135150982,0.294048666,0.063324538,0.324831428,0.001026092,"8,7,2,3",250,"Yes, I will switch!"
103411,20,"35,331",3,11777,490,279,0,769,9409,2008,1189,103,0,13757,0.020280584,0,0.055898815,0.68394272,0.145962056,0.086428727,0.007487097,0,"8,7,2,1,6",400,Not interested
109535,49,"3,65,688",5,73137.6,490,32,77,1273,1724,10281,273,446,598,14704,0.002176279,0.00523667,0.086575082,0.117247008,0.699197497,0.018566376,0.030331882,0.040669206,"8,7,2,1,6",380,Not interested
102866,36,"89,795",3,29931.66667,525,86,184,993,513,386,426,398,4,2990,0.028762542,0.061538462,0.332107023,0.171571906,0.12909699,0.142474916,0.133110368,0.001337793,"8,7,2,1,6",340,Not interested
111503,63,"22,833",3,7611,540,170,342,708,1114,2572,978,1269,5,7158,0.023749651,0.047778709,0.09891031,0.155630064,0.359318245,0.136630344,0.177284158,0.000698519,"8,7,2,1,6",340,Not interested
107103,20,"59,620",5,11924,500,69,728,481,1560,2640,1655,2838,92,10063,0.006856802,0.072344231,0.047798867,0.155023353,0.262347213,0.164463878,0.282023254,0.009142403,"8,7,2,1,3",350,Not interested
111296,43,"4,57,931",3,152643.6667,500,1701,70,658,257,834,67,241,0,3828,0.444357367,0.018286311,0.171891327,0.067136886,0.217868339,0.017502612,0.062957158,0,"8,7,2,1,3",380,"Yes, I will switch!"
102838,36,"40,588",3,13529.33333,515,283,243,923,1358,1884,808,654,1,6154,0.04598635,0.039486513,0.14998375,0.220669483,0.306142346,0.131296718,0.106272343,0.000162496,"8,7,2,1,3",350,Not interested
101209,30,"2,85,698",5,57139.6,515,1076,45,357,97,334,109,637,0,2655,0.40527307,0.016949153,0.134463277,0.03653484,0.125800377,0.041054614,0.23992467,0,"8,7,2,1,3",410,Not interested
111258,25,"4,93,351",5,98670.2,540,105,6116,1692,276,1337,1398,2704,1,13629,0.00770416,0.448748991,0.124147039,0.020250936,0.09809964,0.102575391,0.19840047,7.34E-05,"8,7,2,1,3",410,Not interested
110205,61,"4,11,885",3,137295,490,1260,350,843,977,4413,464,273,26,8606,0.146409482,0.0406693,0.097954915,0.113525447,0.51278178,0.053915873,0.031722054,0.003021148,"8,7,2,1",330,Not interested
103403,58,"1,20,120",3,40040,500,22,863,2584,1401,3707,1602,1406,7,11592,0.001897861,0.074447895,0.222912353,0.120859213,0.31978951,0.138198758,0.121290545,0.000603865,"8,7,2,1",270,Not interested
111756,64,"1,61,511",3,53837,520,2313,7,177,26,353,14,173,0,3063,0.755142018,0.002285341,0.057786484,0.00848841,0.11524649,0.004570682,0.056480575,0,"8,7,2,1",330,"Yes, I will switch!"
103596,24,"22,703",4,5675.75,560,337,0,1755,91,599,14,2156,6,4958,0.067970956,0,0.353973376,0.018354175,0.120814845,0.002823719,0.434852763,0.001210165,"8,7,2,1",310,"Yes, I will switch!"
108825,57,"89,223",4,22305.75,475,93,159,1433,1935,3871,1926,6709,271,16397,0.005671769,0.009696896,0.087394035,0.118009392,0.236079771,0.117460511,0.409160212,0.016527414,"8,7,2",190,"Yes, I will switch!"
100054,34,"3,00,601",3,100200.3333,475,252,505,2432,2031,4364,486,7132,382,17584,0.01433121,0.02871929,0.138307552,0.11550273,0.248180164,0.027638763,0.405595996,0.021724295,"8,7,2",170,"Yes, I will switch!"
105402,69,"65,981",4,16495.25,510,863,24,549,810,3122,1412,1621,2,8403,0.102701416,0.002856123,0.065333809,0.096394145,0.371533976,0.168035226,0.192907295,0.00023801,"8,7,2",190,"Yes, I will switch!"
102885,40,"1,23,173",3,41057.66667,525,0,2,262,6,102,6,66,0,444,0,0.004504505,0.59009009,0.013513514,0.22972973,0.013513514,0.148648649,0,"8,7,2",180,Not interested
106798,25,"2,38,995",5,47799,550,648,0,323,961,2266,209,796,2,5205,0.124495677,0,0.062055716,0.184630163,0.435350624,0.040153698,0.152929875,0.000384246,"8,7,2",170,Not interested
111872,68,"26,725",5,5345,500,58,0,81,158,498,150,1,0,946,0.061310782,0,0.085623679,0.167019027,0.526427061,0.158562368,0.001057082,0,"8,7,1,6,5",340,"Yes, I will switch!"
111380,30,"2,61,160",3,87053.33333,540,38,119,429,239,725,274,107,35,1966,0.019328586,0.060528993,0.218209563,0.121566633,0.368769074,0.139369278,0.054425229,0.017802645,"8,7,1,6,5",330,Not interested
102180,33,"4,83,383",3,161127.6667,500,427,324,898,2536,2679,1544,373,0,8781,0.048627719,0.036897848,0.102266257,0.288805375,0.305090536,0.175834187,0.042478078,0,"8,7,1,6,4",320,"Yes, I will switch!"
108237,54,"4,94,648",5,98929.6,600,337,2,554,136,506,25,229,0,1789,0.188373393,0.001117943,0.309670207,0.076020123,0.282839575,0.013974287,0.128004472,0,"8,7,1,6,4",330,Not interested
106723,41,"38,600",3,12866.66667,525,736,260,796,854,2406,655,7023,3,12733,0.05780256,0.020419383,0.062514726,0.067069819,0.188957826,0.051441137,0.551558941,0.000235608,"8,7,1,6",270,"Yes, I will switch!"
111022,19,"3,36,802",3,112267.3333,525,9,184,1763,502,1582,1771,1710,0,7521,0.001196649,0.024464832,0.234410318,0.066746443,0.210344369,0.235474006,0.227363383,0,"8,7,1,6",250,Not interested
108193,70,"4,39,226",4,109806.5,540,116,37,2112,1003,4306,1169,20,148,8911,0.013017619,0.004152171,0.237010437,0.112557513,0.483222983,0.131186174,0.002244417,0.016608686,"8,7,1,6",280,Not interested
111571,32,"4,17,758",5,83551.6,575,276,177,3812,2300,9064,2531,175,113,18448,0.014960971,0.009594536,0.206634866,0.124674761,0.491326973,0.137196444,0.009486123,0.006125325,"8,7,1,6",260,Not interested
103584,33,"4,39,166",3,146388.6667,500,376,48,663,1673,4151,3266,5,0,10182,0.036927912,0.004714202,0.065114909,0.164309566,0.40768022,0.320762129,0.000491063,0,"8,7,1,5,4",370,Not interested
101445,53,"2,99,527",4,74881.75,550,610,319,2224,3776,3588,3737,760,57,15071,0.040475085,0.021166479,0.147568177,0.250547409,0.238073121,0.247959658,0.050427974,0.003782098,"8,7,1,5,4",330,"Yes, I will switch!"
111263,46,"1,45,835",5,29167,580,581,407,850,567,1130,499,608,0,4642,0.125161568,0.087677725,0.183110728,0.122145627,0.243429556,0.107496769,0.130978027,0,"8,7,1,5,4",340,"Yes, I will switch!"
106622,53,"4,04,234",4,101058.5,510,321,648,869,3232,5805,2527,83,10,13495,0.023786588,0.048017784,0.06439422,0.23949611,0.430159318,0.187254539,0.006150426,0.000741015,"8,7,1,4,6",290,"Yes, I will switch!"
107222,35,"3,81,858",5,76371.6,515,150,1044,807,450,2441,1094,263,13,6262,0.023954008,0.166719898,0.128872565,0.071862025,0.389811562,0.174704567,0.041999361,0.002076014,"8,7,1,4,6",330,Not interested
107357,67,"3,92,315",5,78463,525,107,30,69,250,522,592,0,0,1570,0.068152866,0.01910828,0.043949045,0.159235669,0.332484076,0.377070064,0,0,"8,7,1,4,6",310,"Yes, I will switch!"
101886,63,"1,34,175",3,44725,475,115,546,1677,1661,3375,3365,1495,27,12261,0.009379333,0.044531441,0.136775141,0.13547019,0.275263029,0.274447435,0.121931327,0.002202104,"8,7,1,4,5",320,Not interested
105710,38,"56,285",4,14071.25,510,2963,75,431,1133,4270,1481,41,20,10414,0.284520837,0.007201844,0.041386595,0.108795852,0.410024966,0.142212406,0.003937008,0.001920492,"8,7,1,4,5",300,"Yes, I will switch!"
108100,38,"4,81,050",5,96210,580,13,385,436,560,942,133,1365,5,3839,0.003386299,0.100286533,0.113571243,0.145871321,0.2453764,0.034644439,0.355561344,0.001302423,"8,7,1,4,5",290,"Yes, I will switch!"
110972,25,"2,31,195",3,77065,475,17,389,1533,1213,3673,2671,2111,39,11646,0.001459729,0.033402026,0.131633179,0.104155933,0.315387257,0.229349133,0.181263953,0.003348789,"8,7,1,4,3",340,Not interested
111640,61,"93,778",4,23444.5,510,735,1749,1023,326,1454,349,1098,30,6764,0.108663513,0.258574808,0.151241869,0.048196334,0.214961561,0.051596688,0.162329982,0.004435245,"8,7,1,4,3",370,Not interested
106531,61,"3,11,322",4,77830.5,515,110,569,888,915,1882,1534,3742,52,9692,0.011349567,0.058708213,0.091621956,0.094407759,0.194180768,0.158274866,0.386091622,0.00536525,"8,7,1,4,3",310,Not interested
110648,28,"1,50,652",5,30130.4,500,756,26,526,110,903,181,384,0,2886,0.261954262,0.009009009,0.182259182,0.038115038,0.312889813,0.062716563,0.133056133,0,"8,7,1,3,5",300,"Yes, I will switch!"
105862,57,"1,72,796",4,43199,520,109,42,506,335,469,49,1414,0,2924,0.037277702,0.014363885,0.173050616,0.114569083,0.160396717,0.016757866,0.483584131,0,"8,7,1,3,5",320,"Yes, I will switch!"
112190,54,"3,65,896",4,91474,500,171,597,1794,1210,1887,721,945,11,7336,0.023309706,0.081379498,0.244547437,0.164940022,0.257224646,0.098282443,0.128816794,0.001499455,"8,7,1,2,3",340,"Yes, I will switch!"
103401,64,"1,35,903",3,45301,525,249,1269,2304,1379,6918,1309,2457,347,16232,0.015340069,0.078178906,0.141941843,0.084955643,0.42619517,0.080643174,0.151367669,0.021377526,"8,7,1,2,3",430,Not interested
109538,70,"1,15,826",4,28956.5,575,761,567,837,2979,3785,4583,617,0,14129,0.053860854,0.040130229,0.059239861,0.210842947,0.267888739,0.32436832,0.043669049,0,"8,7,1,2,3",390,Not interested
110908,51,"1,61,965",3,53988.33333,490,183,995,3840,1830,6185,3736,4170,17,20956,0.008732583,0.047480435,0.183241077,0.087325826,0.295142203,0.178278297,0.198988357,0.000811224,"8,7,1",160,Not interested
100825,53,"4,36,650",4,109162.5,525,349,152,3278,793,2161,255,2006,9,9003,0.038764856,0.016883261,0.364100855,0.088081751,0.240031101,0.028323892,0.222814617,0.000999667,"8,7,1",160,"Yes, I will switch!"
101875,56,"2,33,580",3,77860,550,78,47,2606,1571,7351,1846,3145,182,16826,0.004635683,0.002793296,0.154879353,0.093367408,0.436883395,0.109711161,0.186913111,0.010816593,"8,7,1",200,Not interested
100261,54,"2,88,519",5,57703.8,475,134,56,484,381,2119,456,1327,0,4957,0.027032479,0.011297156,0.097639701,0.076861005,0.427476296,0.091991124,0.267702239,0,"8,6,7,5,3",320,"Yes, I will switch!"
104327,31,"2,70,011",3,90003.66667,500,2222,424,1447,391,2491,357,3342,0,10674,0.208169384,0.039722691,0.13556305,0.036631066,0.233370808,0.033445756,0.313097246,0,"8,6,7,5,3",300,"Yes, I will switch!"
109768,62,"1,74,828",3,58276,510,676,237,1172,5160,8614,2668,1066,54,19647,0.034407289,0.01206291,0.059652873,0.262635517,0.438438438,0.135796814,0.054257647,0.002748511,"8,6,7,5,3",300,"Yes, I will switch!"
101767,60,"3,11,896",3,103965.3333,520,891,3,1715,1791,4688,1361,445,0,10894,0.08178814,0.000275381,0.157426106,0.164402423,0.430328621,0.124931155,0.040848173,0,"8,6,7,5",230,"Yes, I will switch!"
111064,19,"58,554",4,14638.5,540,283,74,1996,960,2443,1282,1110,99,8247,0.034315509,0.00897296,0.242027404,0.116405966,0.296228932,0.155450467,0.134594398,0.012004365,"8,6,7,5",190,"Yes, I will switch!"
103768,49,"1,94,796",3,64932,550,195,6,592,308,1622,260,205,0,3188,0.061166876,0.001882058,0.185696361,0.096612296,0.508782936,0.081555834,0.064303639,0,"8,6,7,5",210,"Yes, I will switch!"
100250,65,"4,07,893",3,135964.3333,550,954,269,2002,161,3815,289,433,1,7924,0.120393741,0.033947501,0.252650177,0.020318021,0.481448763,0.036471479,0.054644119,0.000126199,"8,6,7,5",230,Not interested
111416,70,"55,354",5,11070.8,500,802,67,16,69,149,28,435,0,1566,0.512132822,0.042784163,0.010217114,0.044061303,0.095146871,0.017879949,0.277777778,0,"8,6,7,4,5",270,"Yes, I will switch!"
108166,31,"3,95,557",4,98889.25,500,50,50,1934,1156,6644,1400,477,429,12140,0.004118616,0.004118616,0.159308072,0.095222405,0.547281713,0.115321252,0.039291598,0.035337727,"8,6,7,4,5",300,"Yes, I will switch!"
109964,67,"4,34,789",5,86957.8,540,110,557,2334,475,2005,583,214,0,6278,0.017521504,0.088722523,0.37177445,0.075661039,0.319369226,0.092863969,0.034087289,0,"8,6,7,4,5",330,"Yes, I will switch!"
105015,29,"2,34,757",3,78252.33333,550,241,503,2810,340,2523,532,417,1,7367,0.032713452,0.068277454,0.381430704,0.046151758,0.342473191,0.072213927,0.056603774,0.00013574,"8,6,7,4,3",350,"Yes, I will switch!"
100784,38,"3,43,792",5,68758.4,560,464,130,2986,3651,9916,1518,90,188,18943,0.024494536,0.006862693,0.157630787,0.192736103,0.523465132,0.080135142,0.004751095,0.00992451,"8,6,7,4,3",320,Not interested
105246,62,"2,39,040",4,59760,575,15,47,116,69,267,179,85,0,778,0.019280206,0.060411311,0.149100257,0.088688946,0.343187661,0.230077121,0.109254499,0,"8,6,7,4,3",350,"Yes, I will switch!"
106158,21,"4,88,880",5,97776,500,612,682,1019,305,3602,1487,478,21,8206,0.074579576,0.08310992,0.124177431,0.037167926,0.438947112,0.181208872,0.058250061,0.002559103,"8,6,7,4,2",380,Not interested
109067,60,"3,91,414",3,130471.3333,560,298,11,3562,2373,6474,2762,85,416,15981,0.018647143,0.000688317,0.222889681,0.14848883,0.405106063,0.172830236,0.005318816,0.026030912,"8,6,7,4,2",300,Not interested
107568,41,"99,982",5,19996.4,510,8,0,805,277,702,63,114,0,1969,0.004062976,0,0.408836973,0.140680549,0.356526155,0.031995937,0.05789741,0,"8,6,7,4",230,Not interested
110021,58,"4,13,062",3,137687.3333,510,494,452,1019,407,1606,538,277,107,4900,0.100816327,0.092244898,0.207959184,0.083061224,0.327755102,0.109795918,0.056530612,0.021836735,"8,6,7,4",250,Not interested
100071,39,"1,31,876",4,32969,525,161,1,705,270,1241,365,509,2,3254,0.049477566,0.000307314,0.216656423,0.0829748,0.381376767,0.112169637,0.156422864,0.000614628,"8,6,7,4",220,Not interested
103628,33,"2,76,617",4,69154.25,525,152,46,2451,607,2073,460,692,41,6522,0.023305734,0.007053051,0.375804968,0.093069611,0.317847286,0.070530512,0.106102423,0.006286415,"8,6,7,4",200,"Yes, I will switch!"
101580,22,"4,61,320",4,115330,550,539,364,2764,2653,4027,1113,178,77,11715,0.04600939,0.031071276,0.235936833,0.226461801,0.343747332,0.095006402,0.015194195,0.00657277,"8,6,7,4",250,Not interested
107785,24,"3,52,657",5,70531.4,525,75,4,276,1196,4993,585,1333,153,8615,0.008705746,0.000464306,0.032037145,0.138827626,0.579570517,0.067904817,0.154730122,0.017759721,"8,6,7,2,4",310,"Yes, I will switch!"
110676,27,"4,55,876",3,151958.6667,550,606,258,879,2157,1474,2548,419,56,8397,0.072168632,0.030725259,0.104680243,0.256877456,0.175538883,0.303441705,0.049898773,0.006669048,"8,6,7,2,4",320,"Yes, I will switch!"
103258,23,"26,904",4,6726,475,26,214,327,15,546,42,169,0,1339,0.019417476,0.159820762,0.244212099,0.01120239,0.40776699,0.031366692,0.126213592,0,"8,6,7,2,3",390,"Yes, I will switch!"
